time, original
0, 0.000000
1, 0.000000
2, 0.000002
3, 0.000006
4, 0.000025
5, 0.000027
6, 0.000024
7, 0.000652
8, 0.001607
9, 0.002539
10, 0.000633
11, 0.001141
12, 0.003020
13, 0.001339
14, 0.000648
15, 0.002347
16, 0.002164
17, 0.001534
18, 0.002499
19, 0.003763
20, 0.008274
21, 0.020403
22, 0.044543
23, 0.100997
24, 0.246808
25, 0.623622
26, 1.429422
27, 3.333394
28, 6.207253
29, 10.380930
30, 20.765693
31, 37.054496
32, 43.387974
33, 52.889048
34, 109.350396
35, 129.863643
36, 75.991661
37, 191.817646
38, 267.253901
39, 104.150561
40, 239.119788
41, 412.960596
42, 152.172138
43, 240.282184
44, 522.696504
45, 218.743054
46, 261.656722
47, 573.119116
48, 279.943675
49, 322.897064
50, 609.982173
51, 316.669526
52, 408.217120
53, 664.276122
54, 327.218615
55, 447.028102
56, 733.824665
57, 337.581263
58, 446.060098
59, 762.513029
60, 357.448036
61, 460.180810
62, 760.004875
63, 361.288361
64, 492.111970
65, 764.898307
66, 349.011839
67, 483.717789
68, 773.059300
69, 315.012163
70, 438.659729
71, 750.373156
72, 278.668227
73, 405.251039
74, 719.536987
75, 243.641546
76, 406.282764
77, 701.018554
78, 234.615663
79, 415.167251
80, 703.982801
81, 228.116467
82, 414.553148
83, 716.169580
84, 235.915119
85, 420.157884
86, 732.298860
87, 238.634583
88, 429.362854
89, 747.944298
90, 240.358077
91, 439.676968
92, 761.877511
93, 235.826076
94, 432.230499
95, 769.860035
96, 243.291371
97, 434.768958
98, 769.172423
99, 245.415293
100, 445.042764
101, 774.470965
102, 251.554255
103, 458.405439
104, 790.255744
105, 256.598077
106, 452.652377
107, 812.217199
108, 275.023207
109, 455.157572
110, 835.013832
111, 287.989919
112, 468.148947
113, 858.657741
114, 306.836260
115, 475.203958
116, 890.747828
117, 313.931365
118, 465.495242
119, 911.529253
120, 329.932408
121, 459.803527
122, 926.989448
123, 341.164662
124, 466.052844
125, 939.016384
126, 361.582044
127, 478.863310
128, 959.824783
129, 373.817505
130, 484.267026
131, 973.238061
132, 393.568228
133, 480.334282
134, 990.501813
135, 401.445081
136, 473.982108
137, 998.637250
138, 413.310011
139, 465.945774
140, 1011.300505
141, 419.359770
142, 457.515877
143, 1010.807266
144, 437.148288
145, 446.549877
146, 1012.028379
147, 450.268158
148, 445.992211
149, 1007.188951
150, 466.895012
151, 446.995053
152, 1010.808228
153, 481.492587
154, 441.192399
155, 1008.050231
156, 507.364263
157, 429.344009
158, 1011.859799
159, 530.082243
160, 436.323705
161, 1013.955963
162, 546.010499
163, 452.507241
164, 1021.044381
165, 555.211810
166, 457.233216
167, 1033.249467
168, 555.529658
169, 459.739443
170, 1045.653895
171, 562.179837
172, 459.670098
173, 1064.312895
174, 565.867452
175, 468.688820
176, 1078.611966
177, 576.967501
178, 473.660505
179, 1093.959270
180, 585.434220
181, 474.867528
182, 1106.708835
183, 596.054002
184, 469.993341
185, 1101.417362
