time, original
322, 1200.573581
323, 1118.311708
324, 258.040580
325, 1167.621648
326, 994.705435
327, 169.719872
328, 1025.126874
329, 881.886943
330, 362.570265
331, 804.531874
332, 655.926435
333, 457.349057
334, 573.088821
335, 412.052983
336, 228.674375
337, 403.903259
338, 228.450929
339, 66.161949
340, 247.021619
341, 141.977231
342, 115.590269
343, 135.273989
344, 94.919980
345, 132.326340
346, 83.512089
347, 62.404286
348, 68.461081
349, 53.715590
350, 36.292257
351, 16.480947
352, 27.093138
353, 20.887102
354, 2.053665
355, 10.530654
356, 13.862791
357, 6.258152
358, 6.306766
359, 10.490287
360, 7.740890
361, 5.814103
362, 7.466522
363, 4.321122
364, 4.214769
365, 4.248030
366, 1.044374
367, 2.164353
368, 2.117514
369, 0.562130
370, 1.337532
371, 1.104096
372, 1.114947
373, 1.555834
374, 0.778732
375, 1.035134
376, 1.591356
377, 0.770905
378, 0.581295
379, 0.864044
380, 0.656675
381, 0.147393
382, 0.253973
383, 0.498480
