time, original
347, 99.673587
348, 36.409665
349, 92.653809
350, 60.233053
351, 28.645486
352, 57.531907
353, 31.206585
354, 15.978985
355, 29.483075
356, 15.074568
357, 5.556009
358, 13.327800
359, 8.633974
360, 1.866161
361, 6.710830
362, 5.081007
363, 2.680368
364, 4.946842
365, 1.892199
366, 3.507539
367, 4.660272
368, 0.792156
369, 3.641095
370, 4.558367
371, 2.705261
372, 4.073591
373, 3.831969
374, 5.737609
375, 4.045091
376, 2.911586
377, 6.600185
378, 3.595001
379, 1.815020
380, 4.945000
381, 3.136003
382, 0.920647
383, 2.657643
384, 2.597004
385, 0.507834
386, 1.176061
387, 1.760597
388, 0.417944
389, 0.560702
390, 1.004947
391, 0.348494
392, 0.348270
393, 0.535116
394, 0.267439
395, 0.213088
396, 0.308025
397, 0.216690
398, 0.097649
399, 0.082108
400, 0.039688
401, 0.027341
402, 0.042584
403, 0.022268
404, 0.006747
405, 0.017128
406, 0.014236
407, 0.004942
408, 0.004275
409, 0.007845
410, 0.002225
411, 0.000019
412, 0.002606
413, 0.001606
