time, original
322, 2317.806378
323, 9200.847921
324, 4721.099018
325, 2490.651590
326, 9891.047644
327, 4775.074538
328, 2657.159946
329, 10615.366520
330, 4970.616879
331, 2828.434610
332, 11277.629866
333, 5274.104434
334, 2940.335638
335, 11703.379632
336, 5465.951077
337, 2780.417229
338, 11740.585279
339, 5459.326720
340, 2405.725842
341, 11501.748141
342, 5348.655302
343, 2222.891385
344, 11393.921662
345, 5196.574077
346, 2462.760751
347, 11602.163145
348, 5062.314154
349, 2834.275307
350, 11922.278002
351, 4976.547275
352, 2959.247966
353, 12091.541377
354, 4874.590638
355, 2823.109181
356, 12073.489925
357, 4787.396204
358, 2685.816991
359, 12084.580537
360, 4799.642547
361, 2793.032127
362, 12410.238591
363, 4878.794312
364, 3281.234207
365, 13133.768847
366, 4988.661114
367, 3949.749044
368, 14093.771622
369, 5295.775694
370, 4445.732813
371, 15115.488428
372, 5786.019118
373, 4822.761859
374, 16074.893435
375, 6276.112729
376, 5329.303352
377, 16925.260308
378, 6719.564482
379, 6012.293901
380, 17704.009529
381, 7236.213057
382, 6788.940211
383, 18508.940580
384, 7977.552608
385, 7568.340037
386, 19469.473698
387, 8879.422120
388, 8263.181566
389, 20441.351642
390, 9795.420155
391, 8909.694597
392, 21114.218904
393, 10511.492671
394, 9553.413727
395, 21340.552369
396, 10834.053973
397, 10055.420253
398, 21217.964104
399, 10721.608267
400, 10218.553130
401, 20847.811236
402, 10289.424654
403, 10155.653562
404, 20265.234112
405, 9595.162424
406, 10071.908832
407, 19648.056607
408, 8552.679467
409, 9993.430728
410, 19120.993783
411, 7301.590805
412, 9783.638738
413, 18750.657046
414, 6147.277329
415, 9468.302813
416, 18546.516819
417, 5259.604676
418, 9283.494754
419, 18491.794803
420, 4632.778400
421, 9331.054066
422, 18675.431457
423, 4192.679804
424, 9565.645657
425, 19158.761822
426, 3953.666418
427, 9975.190834
428, 19871.600977
429, 3984.292579
430, 10573.549117
431, 20710.939856
432, 4206.537361
433, 11329.313289
434, 21511.349571
435, 4520.493813
