time, original
137, 1162.577114
138, 1297.154649
139, 1485.537074
140, 1094.000100
141, 1401.471183
142, 1561.030488
143, 1149.925627
144, 1193.424547
145, 1396.050573
146, 1386.900045
147, 1196.854427
148, 1337.107552
149, 1770.028235
150, 1679.070447
151, 1627.381090
152, 2128.412636
153, 2061.099004
154, 1952.481698
155, 2230.028124
156, 2097.040087
157, 1862.996478
158, 2257.252360
159, 2001.483921
160, 1742.617317
161, 2369.317480
162, 2072.862076
163, 1823.939356
164, 2635.488504
165, 2237.401863
166, 1965.364244
167, 2804.555021
168, 2262.590174
169, 2085.673333
170, 2721.327788
171, 2190.866710
172, 2190.424242
173, 2487.437142
174, 1989.277059
175, 2188.576758
176, 2394.339503
177, 1772.312327
178, 2060.118571
179, 2442.772607
180, 1729.791055
181, 1922.933288
182, 2536.501547
183, 1942.502936
184, 1741.236136
185, 2689.207246
186, 2147.190239
187, 1554.438291
188, 2803.908471
189, 2123.508514
190, 1554.933804
191, 2744.313790
192, 1956.030122
193, 1717.164262
194, 2549.445870
195, 1750.110930
196, 1777.473069
197, 2408.803931
198, 1610.815622
199, 1648.352279
200, 2323.320730
201, 1579.750359
202, 1491.868854
203, 2236.851851
204, 1623.678384
205, 1531.849155
206, 2106.526759
207, 1656.202307
208, 1698.050635
209, 1976.983048
210, 1633.797864
211, 1841.877591
212, 1858.128271
213, 1699.648109
214, 1886.946012
215, 1744.632573
216, 1919.593278
217, 1765.081425
218, 1673.332466
219, 2186.055316
220, 1598.567554
221, 1532.195755
222, 2269.576375
223, 1587.596483
224, 1309.994201
225, 2004.085364
226, 1868.374639
227, 1101.710990
228, 1685.665347
229, 2201.773709
230, 1189.175197
231, 1773.027907
232, 2321.220727
233, 1387.355985
234, 2207.013968
235, 2273.157540
236, 1310.649538
237, 2360.634254
238, 2063.781641
239, 1097.182891
240, 1984.051792
241, 1730.501324
242, 885.109411
243, 1614.517532
244, 1409.261008
245, 893.267964
246, 1745.963457
247, 1253.994151
248, 1206.198699
249, 2209.844370
250, 1353.412239
251, 1569.176443
252, 2429.270643
253, 1439.998802
254, 1617.772889
255, 2088.451335
256, 1272.958564
257, 1408.429267
258, 1436.567574
259, 991.849631
260, 1326.516787
261, 967.284278
262, 884.763604
263, 1538.802636
264, 857.005451
265, 1005.957856
266, 1917.720878
267, 906.637946
268, 1078.099623
269, 2257.433645
270, 879.661498
271, 987.465143
272, 2391.678747
273, 768.140632
274, 978.387987
275, 2220.960776
276, 851.392306
277, 1104.013467
278, 1896.388912
279, 1014.804493
280, 1308.472820
281, 1552.171204
282, 1052.538557
283, 1414.338443
284, 1192.024642
285, 986.474725
286, 1364.764684
287, 897.347768
288, 914.533944
289, 1279.420075
290, 724.291497
291, 941.264431
292, 1236.499819
293, 717.349213
294, 1026.817393
295, 1190.075705
296, 681.811386
297, 998.455521
298, 997.682237
299, 611.590773
300, 830.010775
301, 710.008417
302, 581.967182
303, 742.008436
304, 545.816610
305, 605.252466
306, 753.620008
307, 597.691254
308, 659.592002
309, 765.546250
310, 585.398272
311, 743.583712
312, 699.474960
313, 442.713730
314, 787.956484
315, 567.255608
316, 401.396996
317, 741.172144
318, 485.639740
319, 477.183416
320, 686.221547
321, 470.014031
322, 445.778056
323, 604.669398
324, 417.825399
325, 312.304509
326, 419.460626
327, 303.182555
328, 181.165530
329, 284.880483
330, 162.217059
331, 118.548185
332, 264.654425
333, 92.240498
334, 103.526075
335, 293.876893
336, 96.074107
337, 117.367738
338, 318.563990
339, 110.398317
340, 60.428745
341, 84.477054
342, 44.304639
343, 54.326358
344, 81.191625
345, 12.368476
346, 35.093012
347, 71.592314
348, 1.434351
349, 17.025842
350, 46.844329
351, 2.278561
352, 16.052874
353, 22.016000
